Unnamed: 0,num_schools,num_students,attendance_rate,dropout_rate,grad_rate_4_year,grad_rate_5_year,annual_grad_count,college_admissions_per_tested,college_admissions_at_crit,average_sat,average_act,average_teacher_salary,average_teacher_exp,total_revenue,total_revenue_per_pupil,percent_revenue_from_state,percent_revenue_from_local,percent_revenue_from_federal,instr_expenditures,instr_expenditures_per_pupil,"district_size$$1,600 to 2,999","district_size$$10,000 to 24,999","district_size$$25,000 to 49,999","district_size$$3,000 to 4,999","district_size$$5,000 to 9,999","district_size$$50,000 and over",district_size$$500 to 999,district_size$$Under 500,community_type$$Independent Town,community_type$$Major Suburban,community_type$$Major Urban,community_type$$Non-metropolitan Fast Growing,community_type$$Non-metropolitan Stable,community_type$$Other Central City,community_type$$Other Central City Suburban,community_type$$Rural,"property_wealth$$$151,028 to < $186,941","property_wealth$$$186,941 to < $226,182","property_wealth$$$226,182 to < $235,915","property_wealth$$$235,915 to < $257,134","property_wealth$$$257,134 to < $276,039","property_wealth$$$276,039 to < $297,485","property_wealth$$$297,485 to < $318,066","property_wealth$$$318,066 to < $337,628","property_wealth$$$337,628 to < $352,052","property_wealth$$$352,052 to < $374,618","property_wealth$$$374,618 to < $396,875","property_wealth$$$396,875 to < $421,276","property_wealth$$$421,276 to < $450,288","property_wealth$$$450,288 to < $512,741","property_wealth$$$512,741 to < $536,008","property_wealth$$$536,008 to < $625,208","property_wealth$$$625,208 to < $676,215","property_wealth$$$676,215 and over",property_wealth$$Non-taxing entities,"property_wealth$$Under $108,278",tax_rate$$$1.2781 to under $1.3998,tax_rate$$$1.3998 and over,tax_rate$$Non-taxing entities,tax_rate$$Under $1.1659,rating$$Improvement Required,rating$$Met Alternative Standard,rating$$Met Standard
-1.6991497455559463,0.5793323648877953,0.28279163834297655,0.15931289838034116,0.42057012300950986,-0.11364651514131219,-0.2938151562820445,0.268288930105506,-0.4966974916605921,0.1222988415133541,0.5165194574821025,0.2685875253665288,-0.08060506209149203,0.03902826359544164,0.23063195158525052,-0.6554563490839815,0.09297097726567896,-0.20095966130952864,0.5250942332295869,0.23684709280961497,-0.63521824429728,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6962716180333546,-0.13973466428193235,-0.21203407506164373,-0.2842201942935603,-0.05995361328007899,-0.04576044613280722,-0.3987275241091836,-0.19544201768944797,-1.107543427184793,-0.5368300684966602,0.5185239593867158,0.23002942286162315,-0.2599178360932146,0.6101618687028926,-0.21681923200888817,-0.48290949576189107,0.7947657208442254,-0.7775248797521602,0.10417998642693303,-0.22723815144252044,-0.9049760375324079,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.6933934905107626,-0.07981241185112171,-0.19823140523166827,0.06074998889725117,-0.23468951738538407,0.3130659186264321,0.3251678138980768,-0.23386543907817273,-0.6198933105898426,-0.5525236139730891,0.3401232898761293,-0.15555160218743486,-0.0942613329591729,0.23892502538304924,-0.18558669868930913,-0.10303253455913003,0.6526845764387529,-0.7243663844347544,0.46769683593831585,-0.1986477237287384,-0.40489872492693707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6905153629881708,-0.2595791691435536,-0.31455723929873924,-0.13637583006892884,-0.4094254214906891,0.30336790876807346,0.2622203932017924,-0.3637101044607598,-1.0254128812319592,-0.8193138870723807,0.3862268336822359,0.07579701284199981,0.004895068558335962,0.7243885897243828,-0.3052500569074149,0.09553328870835502,0.3728277768522159,-0.5812473585802005,1.0608032746147824,-0.29922248165008397,0.536887254964123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.687637235465579,-0.199656916712743,-0.2271403303755613,-0.03781292058583883,-0.05995361328007899,0.1772937806094222,0.28320286676722056,-0.26831402377151214,-1.6773240897325772,-0.07387047694200732,0.5285464689097825,0.4999361403959642,-0.17342812059790252,-0.3036518994690287,-0.22357361034231416,-0.4374447693309911,0.7517108286001427,-0.7202772694103385,0.046782589135662266,-0.22008242315351917,-0.39227847729020593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.684759107942987,-0.13973466428193235,-0.08443606063342612,-0.23493873955201183,0.42057012300950986,-0.5015669094756247,-0.06300794706233818,-0.11727022934687002,-0.0963110801405274,0.051677886869424094,0.5746500127158891,0.3264246791238877,-0.16313643820486767,0.12469830436155947,-0.07467179155475825,-0.28954746648348495,-1.5732533525803176,1.4142407733347233,0.37203450711953095,-0.07788441194098546,-0.2668647664001904,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.6818809804203954,-0.3195014215743643,-0.307195815389419,0.45500162682960416,-0.4094254214906891,0.6137042242355237,0.5140100759869268,-0.3637101044607598,-0.38376799097544556,0.4204762055655035,0.9114063326909291,0.4999361403959642,-0.24764698400921153,0.9242853515119904,-0.29344761237090977,0.7996887805989813,-0.6734061046789913,0.8417646699165073,-0.9481056305797011,-0.2888226603719658,1.3390617453738451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6790028528978036,-0.2595791691435536,-0.27069542183903944,0.6521274457957842,-0.4094254214906891,0.6137042242355237,0.5140100759869268,-0.3305864653325488,0.042284216154879324,2.390016162857332,1.0096269260169823,0.9047962166974747,-0.48831401843094957,1.1812954738103434,-0.2750964098443722,-0.5910936339559002,-0.12660897317914208,0.35924909703543983,-1.101165356689757,-0.27178622160885535,-0.6541486157523767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.6761247253752116,-0.2595791691435536,-0.31072316434596825,0.7506903552788742,-0.14732156533273155,0.4003480073516516,0.5140100759869268,-0.34516086654896166,0.5709996057262468,0.4754036147330047,-2.2376661594566163,0.4613780378910578,-0.4275535089182246,1.0099553922781082,-0.303618611352214,0.08320851347106284,0.7990712100686339,-0.5280888632627947,-1.0820328909260002,-0.301901667493718,-0.029446357734186128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6732465978526199,-0.3195014215743643,-0.3184679957505656,0.30715726260497267,-0.4094254214906891,0.6137042242355237,0.11534307824379858,-0.36768494115614514,-0.2759716494123512,0.5381777966387203,0.8773298003125024,0.5577732941533223,-0.2795116160338002,0.7243885897243828,-0.31186707153116,0.008164326470661593,-0.08355408093505948,0.22430830122971765,-0.6802511098871035,-0.30624176252168456,0.3759790975958012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.6703684703300279,-0.199656916712743,-0.30596891140453225,0.15931289838034116,-0.14732156533273155,-0.676131086926065,-0.010551763148768638,-0.3716597778515305,-0.542895923759061,-1.4235153879148938,0.2078261641716493,-0.42545831972177517,-0.3485846382485918,-0.8747855045764796,-0.29676389466096403,0.2291886290594346,-0.8456256736553217,0.6577544938177952,0.6781539593396426,-0.29365110704125674,0.3775566285503926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.6674903428074361,-0.13973466428193235,-0.22338293692184577,0.40572017208806266,-0.14732156533273155,0.08031368202584406,-0.33578010341289927,-0.26433918707612686,-0.47103169605033157,0.42832297830371807,0.6007085374758625,0.48065708914351096,0.9861674013403896,0.6101618687028926,-0.21343707155777086,-0.2358662232277235,-0.8068762706356475,0.7681605994770226,0.008517657608148089,-0.20883855104852295,-0.07203969350815367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6646122152848444,-0.07981241185112171,-0.22161926244357114,-0.23493873955201183,1.0321457873780775,-0.23972064329996348,0.20976420928822287,-0.22856565681765897,-0.6558254244442075,-0.8114671143341662,0.37219532034994257,-0.21338875594479367,1.0888863083016413,-0.10375513768142108,-0.21098447214861404,-0.2972162155200223,0.6828230010096108,-0.781613994776576,0.6207565620483719,-0.21159233784840836,-0.329966004583846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.6617340877622524,-0.07981241185112171,-0.07761140721749382,-0.13637583006892884,0.3332021709568574,0.4585360665017993,0.37762399781164635,-0.06957218900224618,-0.8868175849365525,-0.20726561349165304,0.4343348793929559,0.13363416659935864,-0.007969534432957602,-0.07519845742604864,-0.05384017393455962,-0.1504144482491644,-1.6636686262928913,1.4060625432858915,0.8120812196859418,-0.08966654085941687,-0.5823709573184684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.6588559602396606,-0.13973466428193235,-0.20858340760414987,-0.6784718322259133,0.8137259072464462,-0.16213656443310126,0.3356590506807901,-0.2603643503807415,-0.9176165396688648,-0.9213219326691686,0.2880062403561826,-0.07843539717762284,0.35382268507603676,-0.0466417771706762,-0.1860871943279396,0.056367891843182104,0.6311571303167115,-0.8920201004358034,1.386055192598651,-0.19739152009536842,-0.15564883410149735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.6559778327170689,-0.13973466428193235,-0.1728498290443245,0.30715726260497267,-0.3657414454643629,0.4003480073516516,0.30418534033264866,-0.2259157656874021,0.06281685264308769,0.1615327052044264,0.6688616022327158,0.3842618328812465,0.2683225544262088,0.6101618687028926,-0.17894802198762425,-0.47797958566697424,-0.8068762706356475,0.82949732484326,-0.2784693288482066,-0.1800920020373114,-0.550031572749345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.653099705194477,-0.199656916712743,-0.12845124109123676,0.06074998889725117,0.11478229082522604,-0.12334452499966944,0.05239565754751423,-0.12786979386789754,-0.22464005819183014,-0.4269752501616579,0.4523753965344759,0.21075037160917065,1.1761676916733408,0.06758494385081408,-0.14413284509789093,-0.6436793416350135,-0.44521517578535363,0.39605113225518224,0.12331245219069029,-0.13579133198234683,-0.5618630549087804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6502215776718852,-0.199656916712743,-0.2828877801888511,0.30715726260497267,0.11478229082522604,0.1385017411759904,0.010430710416659479,-0.3226367919417782,-0.17844162609336123,-0.11310434063307961,0.6087265450943158,0.2685875253665288,0.2507079441765914,0.638718548958265,-0.2689262023705239,0.24808661775661595,0.058527063470413,-0.0496624054061429,-0.010614808155608831,-0.2718287223257559,0.065994265018593,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.6473434501492934,-0.13973466428193235,-0.23296812430377317,0.20859435312188265,-0.4094254214906891,0.49732810593522975,0.29369410354993536,-0.29481293507408096,0.8635896756832171,-1.1802654330302458,-2.2376661594566163,-0.1941097046923405,-0.5362099249523811,0.49593514768140223,-0.2198806097897158,-0.10275865066496799,0.6139351734190786,-0.7693466497033286,0.8694786169772125,-0.2109839598454578,0.27422835102465654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6444653226267014,-0.3794236740051749,-0.3213052112156161,-0.03781292058583883,-0.4094254214906891,0.28397188905135756,0.5140100759869268,-0.36768494115614514,0.25274374015901585,0.23215365984835667,0.5185239593867158,0.5192151916484167,-1.0618773948735458,0.4673784674260298,-0.31537851994761296,0.30943661004891476,-0.9446519258167118,0.87856670513625,0.08504752066317611,-0.30972732064458514,0.8232091232224604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.6415871951041097,-0.199656916712743,-0.17192965105565947,-0.3827831037766503,0.3332021709568574,0.0706156721674868,0.230746682853651,-0.1729179430822645,-0.019313693309745767,0.9462099790258721,0.7289966593711158,0.6927266529204932,0.6912711173861218,0.5530485081921477,-0.17698987523716828,-0.43470593038937055,-1.5000600357653775,1.4265081184079706,0.008517657608148089,-0.18959280261200986,-0.7779847956878009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.638709067581518,0.45948786002617403,0.46107612364682626,-0.2842201942935603,-0.016269637253752734,0.0027296031589818404,0.11534307824379858,0.5491773899127352,-0.29650428590055994,-0.21511238622986747,0.48645192891290256,0.03723891033709415,0.5499584014509894,0.03902826359544164,0.4469494204072321,-0.3593878594948073,-0.2127187576673073,0.056654585228668675,0.6781539593396426,0.4897310664029157,-0.026291295825003346,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
