Unnamed: 0,num_schools,num_students,attendance_rate,dropout_rate,grad_rate_4_year,grad_rate_5_year,annual_grad_count,college_admissions_per_tested,college_admissions_at_crit,average_sat,average_act,average_teacher_salary,average_teacher_exp,total_revenue,total_revenue_per_pupil,percent_revenue_from_state,percent_revenue_from_local,percent_revenue_from_federal,instr_expenditures,instr_expenditures_per_pupil,"district_size$$1,600 to 2,999","district_size$$10,000 to 24,999","district_size$$25,000 to 49,999","district_size$$3,000 to 4,999","district_size$$5,000 to 9,999","district_size$$50,000 and over",district_size$$500 to 999,district_size$$Under 500,community_type$$Independent Town,community_type$$Major Suburban,community_type$$Major Urban,community_type$$Non-metropolitan Fast Growing,community_type$$Non-metropolitan Stable,community_type$$Other Central City,community_type$$Other Central City Suburban,community_type$$Rural,tax_rate$$$1.1398 to under $1.2401,tax_rate$$$1.1461 to under $1.2543,tax_rate$$$1.2365 to under $1.3593,tax_rate$$$1.2401 to under $1.3690,tax_rate$$$1.2543 to under $1.3801,tax_rate$$$1.3593 and over,tax_rate$$$1.3690 and over,tax_rate$$$1.3801 and over,tax_rate$$Non-taxing entities,tax_rate$$Under $1.1251,tax_rate$$Under $1.1398,tax_rate$$Under $1.1461,rating$$Improvement Required,rating$$Met Alternative Standard,rating$$Met Standard
-1.6855849850171032,-0.13065093560410065,-0.07180176618369395,-0.24297642865482325,0.23958116971363114,-0.10749802189826682,0.12026746865082183,-0.1086322709677487,0.42166017832970365,0.2397800245113373,0.502937578423837,0.4805800087123604,0.1613758249855203,0.0900039984188569,-0.05171368740537943,-0.10002089993200719,-1.4623677937571595,1.3070936599241312,0.23317378060202473,-0.05407453068148741,0.024407754604089775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6827399592370331,-0.3150333637729874,-0.3013386258927526,0.5023030599193109,-0.5202350711389898,0.6442615310661625,0.5832444000850998,-0.34862076630585415,0.12491010389162088,1.2172787887926313,0.7355972042849676,0.6718367143160396,-0.12508225450158808,0.8799075108580334,-0.29698185443146274,-0.026630015744459234,-1.2907213060885916,1.4070342104338098,-0.8729548234371209,-0.28191522127787577,1.1290976171757117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.679894933456963,-0.2535725543833585,-0.26345996751953266,0.8462782084919857,-0.33028101092583456,0.6442615310661625,0.305458241224533,-0.32885700786624544,1.38488173142381,1.2788535141016897,0.8509494557623348,0.7587715804995301,-0.06745051687390467,1.3429543974603095,-0.2674040355822281,-0.2739212637562487,-0.29088051541918303,0.5035716338263144,-0.9920763654105674,-0.2632801244729074,-0.26257068948924367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.677049907676893,-0.2535725543833585,-0.3029787327501498,0.7889490170632093,-0.5202350711389898,0.20719202352870328,0.3517559343679608,-0.35003246333725474,-0.18643423650243343,0.8478304369382841,0.6573922880291254,0.5327409284224548,-0.18724894853276136,0.6892411457865083,-0.30189302207161456,-0.1711360977881583,1.0522532505873612,-0.7556793025956376,-0.9580416391324399,-0.29567666296187134,0.04849977213291283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.674204881896823,-0.3150333637729874,-0.30969536083282384,0.44497386849052634,-0.5202350711389898,0.31208870533769373,0.2776796253384766,-0.36979622177686344,0.29517654004461935,1.6175145033015081,-2.189266663683531,0.7761585537362278,-0.20690042628121735,0.28067036349038255,-0.3066274450878243,0.1030841051451604,-0.02482845953290289,0.18775949421572966,-0.7027811920464831,-0.29992374541466,0.6203308940670366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.6713598561167529,-0.2535725543833585,-0.29852701413721466,0.5023030599193109,-0.235303980819257,0.20719202352870328,-0.18529730609580142,-0.35426755443145663,-0.10373339608526294,-1.4612217621513879,0.1803422988684879,-0.1975119475188648,-0.10316329855138719,-1.1084702963164452,-0.28645791715269253,0.3401347646656641,-0.5397679225386068,0.48358352372437863,0.08001751235045064,-0.2866923438617284,0.41271439006864963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6685148303366828,-0.13065093560410065,-0.21160135069516556,0.043669528489075134,0.47702374498007516,-0.19491192340575866,-0.620495621644023,-0.24274348895080763,0.15409863580356353,0.4629884037566721,0.5948283550244516,0.4805800087123604,1.2592131876636865,0.607526989327283,-0.21158782842118423,-0.33915760525629135,-0.7800730052746019,0.8433695055592221,-0.48155547123865405,-0.20112558234714512,-0.17045415187903787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6656698045566127,-0.13065093560410065,-0.2066810301229741,-0.3003056200836078,-0.2827924958725458,0.32957148563919236,0.14804608453687823,-0.2130978512913946,-0.04049157694272044,-0.5376008825155191,0.3719443436953013,0.1676144904517947,0.6617326815038996,-0.3730428881834188,-0.19598195018926007,-0.21513270019516378,0.640301680182798,-0.7596769246160249,0.7096599484958107,-0.2059365278242242,-0.4815246135011944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6628247787765427,-0.06919012621447172,-0.06336693091708002,-0.1856472372260468,-0.235303980819257,0.38201982654368694,0.3702750116253322,-0.07475154221413381,-0.7410163428293427,-0.42214827256103543,0.4345082766999751,0.2893233031086812,0.18291686790209705,-0.2640906795711185,-0.023177472210126573,-0.10153802415293842,-1.234936197596307,1.0392529845581926,0.4714168645489177,-0.056458989102508496,-0.3553958158502972,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.6599797529964726,-0.19211174499372957,-0.19777759289710384,-0.81626834294262,-0.235303980819257,0.338312875789941,-0.3612285400408276,-0.23709670082520515,-0.7653401194226281,-1.1379544542788338,0.41886729344880663,-0.023642215151883923,0.4245922529047433,-0.34580483603034384,-0.17439052411427808,0.06288031329048298,0.6832133020999402,-0.9235794274518979,1.220180842667724,-0.18915732539042834,-0.09392656678748229,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6571347272164025,-0.13065093560410065,-0.16481925509607534,0.3303154856329735,-0.4252580410324122,0.4694337280511788,0.3980536275113886,-0.19474578988318653,0.17842241239684906,0.8709209589291809,0.7434176959105518,0.49796698194905875,0.22958912755468003,0.6620030936334333,-0.1629043946646608,-0.26121534840594973,-0.9474283307514557,0.971293410211611,-0.3794512924042713,-0.17343477490109876,-0.49427921101645367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6542897014363325,-0.19211174499372957,-0.11553794904761804,0.043669528489075134,0.38204671487349745,0.25089897428244917,0.3795345502540173,-0.1495714848783667,-0.6631802577308293,0.5399568103929945,0.6202449528076003,0.44580606223896435,1.1003007570247298,0.03552789411270699,-0.12631871327494168,-0.4004114956763895,-0.5226032737717501,0.5115668778670888,-0.10717348217925086,-0.10982143599479396,-0.23918726071126836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6514446756562624,-0.19211174499372957,-0.2751750165009409,0.27298629420418896,0.049627109500475844,0.09355395156896414,-0.05566376529420435,-0.3189751286464411,-0.6388564811375439,-0.8685650310517055,0.3543482375377368,0.02851870455820985,0.5680102491651096,0.7709553022457332,-0.2639914429672958,-0.016768708308406276,-0.23080424473518432,0.21174522633805262,0.028965422933259488,-0.2666776983784604,-0.164785441872256,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6485996498761921,-0.13065093560410065,-0.222691597064232,0.10099871991785155,-0.3777695259791234,0.2771231447346965,0.5832444000850998,-0.27238912661022063,0.7086807421304728,-0.7608092617608541,0.6339308131523728,-0.11057708133537437,-0.025880083175247783,0.5258128328680581,-0.21119517417140377,-0.04426658481278471,0.5930988960739417,-0.7236983264325404,0.7436946747739381,-0.2038840765737854,0.285168414916057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.645754624096122,-0.37649417316261635,-0.31484998238464346,0.27298629420418896,0.0021385944471870987,0.6442615310661625,0.5832444000850998,-0.37967810099666777,0.9762422846566133,0.31674843114765966,0.8059816289152256,0.1676144904517947,-0.9032051907337203,0.3079084156434575,-0.31364371226776894,0.255365448821132,-1.1791510891040224,1.167176889210581,-0.27734711356988867,-0.3073266895060164,0.8711713118671354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.642909598316052,-0.19211174499372957,-0.16528785705533167,-0.4722931943699452,-0.2827924958725458,0.4082439969959342,0.2036033163089924,-0.1933340928517859,0.48490199747224655,1.0248577722018255,0.7571035562553242,0.6544497410793413,0.9871158034542958,0.8254314065518835,-0.16898737607160771,-0.42790937218076797,-1.5009882534825874,1.4310199425561332,-0.1412082084573783,-0.16255643726763883,-0.447512353460503,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.640064572535982,0.4839571582921886,0.4634978719401196,-0.35763481151238424,0.23958116971363114,0.13726090232271007,-0.018625610779461583,0.41228393361908017,-0.3226473854248324,-0.09888096468848144,0.47947610354708436,0.13284054397839862,0.7705716351876558,-0.01894821019344292,0.473192508186619,-0.2722144990077011,-0.1921837850097566,0.09181656572643813,0.36931268571453507,0.516327104853513,-0.00889591668575386,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6372195467559119,-0.06919012621447172,-0.0015114722952445498,-0.4722931943699452,0.049627109500475844,-0.10749802189826682,-0.14825915158105996,0.03959591732931643,-0.22048752373303326,-0.28360514061565506,0.4169121705424106,0.08067962426830425,0.5073552072684329,-0.6998995140203192,0.029301451922471508,-0.15368916924744924,0.36995846210480354,-0.3878980767200198,0.18212169118483326,0.009088968506457929,-0.23422713945533422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6343745209758418,-0.19211174499372957,-0.19816809452981743,-0.013659662939709431,-0.4252580410324122,0.42572677729743286,0.2036033163089924,-0.23568500379380453,-0.12805717267854844,0.4629884037566721,0.573322003054095,0.44580606223896435,0.2819300827116253,0.3079084156434575,-0.1888179297565995,-0.15994730665879053,-0.30375400199432584,0.27570717866424677,0.028965422933259488,-0.1914920414616739,-0.18746028189938357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6315294951957717,-0.37649417316261635,-0.3200046039364631,0.44497386849052634,-6.326741138090349e-16,-1.2422262544119438e-15,-2.631719163641026e-14,-8.024568566046471e-17,-7.604556416428649e-15,4.101700666385127e-15,4.445434811705252e-16,6.177093765095552e-15,-0.35164111815926813,0.2534323113373076,-0.32251863301995287,-0.035732761070046574,0.1554003525190936,-0.20800508580259805,0.2672085068801522,-0.3156060925306707,0.4970364514195303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.6286844694157017,-0.2535725543833585,-0.2908731821360279,0.21565710277541253,-0.5202350711389898,0.39950260684518557,0.5832444000850998,-0.35426755443145663,1.4237997739730666,1.3635187614016444,-2.189266663683531,0.6196757946059452,-0.35031842254158363,0.8526694587049585,-0.28703572066587524,-0.03876700951190902,0.6059723826490845,-0.47584576116853716,-0.3794512924042713,-0.28121903471495147,0.24973897737367012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.6258394436356316,-0.37649417316261635,-0.3027444317705216,0.043669528489075134,-6.326741138090349e-16,-1.2422262544119438e-15,-2.631719163641026e-14,-8.024568566046471e-17,-7.604556416428649e-15,4.101700666385127e-15,4.445434811705252e-16,6.177093765095552e-15,-0.5795226774346327,0.38962257210268286,-0.3061161062050785,-0.36400051437404013,1.32688763085707,-1.547208462632293,1.3222850215021065,-0.301353560213489,-0.4453865872079598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6229944178555615,-0.06919012621447172,-0.07383237467380471,-1.1029143000865183,0.049627109500475844,-0.3260327756669964,-0.24085453786791555,-0.1368662115957611,-0.7896638960159137,-0.34517986592471306,0.5009824555174409,-0.006255241915186206,0.008698959401362267,-0.48199509679571906,-0.06693958787038541,-0.30691871556150285,0.23264127196994905,-0.4518600290462142,0.9989551218598948,-0.07323038259051955,-0.39861972965200915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6201493920754915,-0.37649417316261635,-0.3111011667105928,0.6169614427768719,-6.326741138090349e-16,-1.2422262544119438e-15,-2.631719163641026e-14,-8.024568566046471e-17,-7.604556416428649e-15,4.101700666385127e-15,4.445434811705252e-16,6.177093765095552e-15,-0.29476520659883304,-1.053994192010295,-0.3146245754069755,1.3266447893261926,-1.9301044726540073,1.9786941593491727,-0.7878680077418021,-0.3186156316668195,0.3319352724720076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
